,ISG15,IFI6,ISG20,IFIT3,IFIT1,B2M,IFIT2,MT2A,RSAD2,IRF7
1114,0.8236551,0.68294835,1.0833057,0.4745978,0.24644238,4.114053,0.0,0.17217514,0.0,0.26050258
1115,0.82487977,0.6838254,1.0840478,0.47548836,0.24728593,4.114196,0.0,0.17262754,0.0,0.26091158
1116,0.8261051,0.6847022,1.0847896,0.47637856,0.24812937,4.114339,0.0,0.17307979,0.0,0.26132053
1117,0.8273295,0.68557906,1.0855317,0.47726893,0.24897277,4.114482,0.0,0.17353213,0.0,0.26172972
1118,0.82855415,0.68645585,1.0862733,0.4781593,0.24981615,4.114625,0.0,0.17398438,0.0,0.26213872
1119,0.8297789,0.68733275,1.0870153,0.4790495,0.2506596,4.114768,0.0,0.1744367,0.0,0.26254785
1120,0.8310039,0.68820953,1.0877572,0.47993994,0.2515032,4.114911,0.0,0.17488909,0.0,0.26295698
1121,0.83222854,0.6890864,1.0884991,0.4808301,0.25234637,4.115054,0.0,0.17534143,0.0,0.26336583
1122,0.8334532,0.68996316,1.089241,0.4817204,0.25318986,4.115197,0.0,0.17579362,0.0,0.26377508
1123,0.83467805,0.6908403,1.0899831,0.48261088,0.25403345,4.11534,0.0,0.17624597,0.0,0.26418412
1124,0.8359026,0.691717,1.0907248,0.48350108,0.25487685,4.1154838,0.0,0.17669822,0.0,0.2645932
1125,0.8371277,0.6925939,1.0914668,0.48439142,0.2557202,4.115627,0.0,0.1771506,0.0,0.26500237
1126,0.83835256,0.69347084,1.0922089,0.48528183,0.25656378,4.11577,0.0,0.17760296,0.0,0.26541135
1127,0.8395772,0.6943476,1.0929506,0.4861721,0.25740707,4.115913,0.0,0.17805526,0.0,0.26582038
1128,0.8408022,0.69522446,1.0936924,0.48706245,0.25825056,4.116056,0.0,0.1785075,0.0,0.26622957
1129,0.8420272,0.6961014,1.0944344,0.4879528,0.25909412,4.116199,0.0,0.17895986,0.0,0.26663864
1130,0.84325147,0.6969781,1.0951761,0.48884302,0.25993735,4.116342,0.0,0.1794121,0.0,0.26704773
1131,0.84447634,0.697855,1.095918,0.48973337,0.26078096,4.116485,0.0,0.1798644,0.0,0.26745674
1132,0.845701,0.6987318,1.0966599,0.49062365,0.2616244,4.116628,0.0,0.18031669,0.0,0.26786575
1133,0.846926,0.6996085,1.097402,0.4915139,0.26246768,4.116771,0.0,0.18076889,0.0,0.26827484
1134,0.84815073,0.70048475,1.0981437,0.49240392,0.2633112,4.1169143,0.0,0.18122119,0.0,0.2686842
1135,0.849375,0.70136094,1.0988854,0.49329373,0.2641546,4.1170573,0.0,0.18167347,0.0,0.26909333
1136,0.8506,0.70223725,1.0996271,0.4941839,0.26499814,4.1172004,0.0,0.18212564,0.0,0.2695024
1137,0.85182405,0.7031134,1.1003687,0.4950738,0.2658415,4.117343,0.0,0.18257777,0.0,0.2699115
1138,0.8530487,0.7039897,1.1011106,0.4959635,0.26668498,4.117486,0.0,0.18302998,0.0,0.27032083
1139,0.8542745,0.70486784,1.1018536,0.49684894,0.26752737,4.1176276,0.0,0.183483,0.0,0.27073193
1140,0.8555007,0.70574594,1.1025969,0.49773425,0.26837012,4.1177692,0.0,0.1839365,0.0,0.27114326
1141,0.85672605,0.7066241,1.10334,0.49861947,0.2692126,4.117911,0.0,0.18438973,0.0,0.2715544
1142,0.85795176,0.7075021,1.1040831,0.49950463,0.27005517,4.1180525,0.0,0.18484303,0.0,0.27196553
1143,0.8591776,0.7083802,1.104826,0.5003899,0.27089775,4.118194,0.0,0.18529631,0.0,0.27237692
1144,0.8604038,0.7092584,1.1055692,0.5012751,0.2717402,4.1183357,0.0,0.18574966,0.0,0.27278817
1145,0.861629,0.7101366,1.1063124,0.50216043,0.27258274,4.1184773,0.0,0.18620288,0.0,0.27319938
1146,0.8628552,0.71101457,1.1070553,0.50304556,0.27342522,4.118619,0.0,0.1866562,0.0,0.27361056
1147,0.86408067,0.7118928,1.1077983,0.5039308,0.2742679,4.1187606,0.0,0.18710947,0.0,0.2740218
1148,0.86530685,0.7127709,1.1085416,0.50481606,0.27511024,4.1189027,0.0,0.18756281,0.0,0.2744331
1149,0.86653244,0.71364886,1.1092846,0.5057013,0.27595294,4.1190443,0.0,0.18801603,0.0,0.27484414
1150,0.8677585,0.7145269,1.1100276,0.5065865,0.27679533,4.119186,0.0,0.18846941,0.0,0.27525538
1151,0.868984,0.71540517,1.1107708,0.5074717,0.2776379,4.1193275,0.0,0.18892264,0.0,0.2756668
1152,0.87020993,0.7162832,1.1115137,0.5083569,0.2784804,4.119469,0.0,0.18937603,0.0,0.27607793
1153,0.8714355,0.7171613,1.112257,0.5092421,0.2793228,4.119611,0.0,0.18982914,0.0,0.27648914
1154,0.8726615,0.71803945,1.1130002,0.5101275,0.2801656,4.1197524,0.0,0.19028258,0.0,0.2769004
1155,0.8738872,0.7189176,1.1137433,0.51101273,0.28100812,4.119894,0.0,0.19073583,0.0,0.27731168
1156,0.875113,0.7197959,1.1144865,0.5118979,0.28185055,4.1200356,0.0,0.19118914,0.0,0.27772295
1157,0.8763385,0.7206737,1.1152294,0.51278317,0.2826931,4.1201773,0.0,0.19164236,0.0,0.27813408
1158,0.8775643,0.7215518,1.1159723,0.5136683,0.2835355,4.120319,0.0,0.19209562,0.0,0.27854538
1159,0.87879026,0.7224301,1.1167157,0.5145537,0.2843783,4.1204605,0.0,0.19254905,0.0,0.2789567
1160,0.88001573,0.72330797,1.1174585,0.5154388,0.28522062,4.120602,0.0,0.19300225,0.0,0.27936786
1161,0.8812417,0.7241863,1.1182017,0.51632404,0.2860633,4.1207438,0.0,0.19345564,0.0,0.27977893
1162,0.88246727,0.72506434,1.1189446,0.5172093,0.2869058,4.1208854,0.0,0.19390878,0.0,0.28019026
1163,0.883693,0.72594255,1.1196878,0.5180946,0.28774837,4.121027,0.0,0.19436216,0.0,0.28060147
1164,0.8849188,0.72682047,1.1204307,0.51897967,0.28859076,4.1211686,0.0,0.19481552,0.0,0.2810126
1165,0.88623154,0.7277589,1.1212391,0.5199194,0.2894873,4.1213245,0.0,0.19530223,0.0,0.28146124
1166,0.887545,0.72869796,1.1220481,0.5208597,0.29038447,4.121481,0.0,0.19578962,0.0,0.28191015
1167,0.88885856,0.7296371,1.1228571,0.52180004,0.2912817,4.121637,0.0,0.19627684,0.0,0.28235903
1168,0.89017224,0.73057616,1.123666,0.52274036,0.29217875,4.121793,0.0,0.196764,0.0,0.2828079
1169,0.8914857,0.73151517,1.1244749,0.5236808,0.29307586,4.1219487,0.0,0.19725126,0.0,0.2832568
1170,0.892817,0.73246694,1.125297,0.52463275,0.2939845,4.1221075,0.0,0.19774532,0.0,0.28371346
1171,0.89425445,0.7334922,1.1261954,0.5256531,0.29495865,4.122282,0.0,0.19827892,0.0,0.28421497
1172,0.8956915,0.73451734,1.1270939,0.5266733,0.29593265,4.1224566,0.0,0.1988126,0.0,0.28471622
1173,0.8971287,0.7355423,1.1279922,0.5276935,0.29690662,4.1226306,0.0,0.1993461,0.0,0.2852176
1174,0.89856505,0.73656726,1.1288872,0.52870846,0.29787543,4.1228046,0.0,0.19988292,0.0,0.28571874
1175,0.900002,0.73759186,1.1297817,0.52972233,0.29884335,4.1229787,0.0,0.20041993,0.0,0.2862199
1176,0.9014391,0.7386168,1.1306763,0.53073645,0.29981127,4.1231527,0.0,0.20095715,0.0,0.28672075
1177,0.9028758,0.7396416,1.1315708,0.53175056,0.30077925,4.1233273,0.0,0.20149453,0.0,0.2872218
1178,0.904312,0.7406663,1.1324652,0.5327643,0.30174702,4.1235013,0.0,0.20203166,0.0,0.2877227
1179,0.9057492,0.74169195,1.1333603,0.5337785,0.30271462,4.1236753,0.0,0.20256792,0.0,0.2882252
1180,0.9071865,0.7427184,1.134256,0.5347927,0.30368173,4.12385,0.0,0.20310332,0.0,0.28872913
1181,0.9086256,0.74374545,1.1351514,0.5358068,0.30464864,4.1240244,0.0,0.20363884,0.0,0.28923407
1182,0.9100666,0.74477345,1.136046,0.5368207,0.30561543,4.124199,0.0,0.20417486,0.0,0.28974032
1183,0.91149795,0.74579054,1.1369387,0.5378262,0.30657053,4.124372,0.0,0.20470206,0.0,0.290239
1184,0.91292787,0.74680483,1.1378307,0.5388293,0.30752277,4.124545,0.0,0.20522718,0.0,0.29073575
1185,0.914358,0.74781907,1.1387227,0.5398326,0.30847472,4.124718,0.0,0.2057522,0.0,0.29123247
1186,0.91578746,0.7488332,1.1396147,0.5408359,0.30942672,4.1248913,0.0,0.20627722,0.0,0.29172897
1187,0.91726124,0.74987376,1.1405377,0.541865,0.3104051,4.12507,0.0,0.20681502,0.0,0.29224378
1188,0.918818,0.750963,1.141518,0.5429423,0.3114314,4.1252594,0.0,0.20737627,0.0,0.29279253
1189,0.92037404,0.75205207,1.1424983,0.54401934,0.31245762,4.125449,0.0,0.20793778,0.0,0.29334074
1190,0.92193043,0.7531413,1.1434788,0.54509664,0.31348395,4.1256385,0.0,0.208499,0.0,0.29388934
1191,0.9234859,0.7542304,1.144459,0.54617363,0.3145103,4.1258283,0.0,0.20906043,0.0,0.29443774
1192,0.9250425,0.7553195,1.1454394,0.5472508,0.31553647,4.1260176,0.0,0.20962149,0.0,0.29498613
1193,0.92659867,0.7564085,1.1464195,0.5483279,0.3165628,4.1262074,0.0,0.21018302,0.0,0.29553458
1194,0.92815495,0.7574978,1.1474,0.5494052,0.3175894,4.1263967,0.0,0.21074438,0.0,0.2960832
1195,0.929711,0.75858694,1.1483804,0.5504824,0.31861565,4.1265864,0.0,0.21130572,0.0,0.29663163
1196,0.9312669,0.7596762,1.1493607,0.5515597,0.31964195,4.1267757,0.0,0.21186714,0.0,0.29718
1197,0.9328234,0.76076543,1.1503412,0.55263674,0.32066852,4.1269655,0.0,0.21242842,0.0,0.2977285
1198,0.93437934,0.7618544,1.1513213,0.55371386,0.32169455,4.127155,0.0,0.2129898,0.0,0.2982769
1199,0.9359287,0.7629371,1.1523006,0.554785,0.32271934,4.127344,0.0,0.21354388,0.0,0.2988235
1200,0.93747544,0.7640172,1.1532798,0.55585384,0.3237434,4.127533,0.0,0.21409495,0.0,0.29936975
1201,0.93902206,0.7650973,1.1542587,0.55692255,0.32476726,4.127722,0.0,0.21464615,0.0,0.29991576
1202,0.94056827,0.76617724,1.1552373,0.557991,0.32579118,4.1279106,0.0,0.21519713,0.0,0.30046165
1203,0.94211495,0.7672571,1.1562161,0.55905974,0.32681507,4.1280994,0.0,0.21574822,0.0,0.30100775
1204,0.94366133,0.76833713,1.1571952,0.5601285,0.32783931,4.1282883,0.0,0.2162994,0.0,0.30155382
1205,0.94520766,0.7694173,1.158174,0.5611972,0.3288631,4.1284776,0.0,0.2168504,0.0,0.30209965
1206,0.9467542,0.7704971,1.159153,0.56226575,0.3298871,4.1286664,0.0,0.21740144,0.0,0.3026458
1207,0.94830066,0.771577,1.1601317,0.56333447,0.3309111,4.128855,0.0,0.21795246,0.0,0.30319187
1208,0.9498469,0.7726571,1.1611106,0.56440306,0.33193505,4.129044,0.0,0.21850361,0.0,0.30373788
1209,0.9513933,0.7737371,1.1620896,0.56547177,0.3329589,4.129233,0.0,0.2190548,0.0,0.30428386
1210,0.9529398,0.77481693,1.1630684,0.5665404,0.3339828,4.1294217,0.0,0.21960582,0.0,0.3048299
1211,0.9544863,0.7758969,1.1640471,0.5676091,0.33500665,4.1296105,0.0,0.220157,0.0,0.30537593
1212,0.95603275,0.7769769,1.165026,0.5686778,0.33603078,4.1297994,0.0,0.22070804,0.0,0.30592197
1213,0.9575794,0.778057,1.166005,0.56974643,0.3370547,4.129988,0.0,0.22125912,0.0,0.30646792
1214,0.9591258,0.779137,1.1669838,0.5708151,0.33807874,4.1301775,0.0,0.22181013,0.0,0.30701405
1215,0.96062446,0.78019416,1.1679225,0.5718626,0.3390786,4.130363,0.0,0.22234996,0.0,0.30755675
1216,0.9621204,0.7812503,1.1688594,0.57290906,0.3400773,4.130549,0.0,0.22288927,0.0,0.30809963
1217,0.9636171,0.78230643,1.1697963,0.5739558,0.34107637,4.1307344,0.0,0.22342855,0.0,0.3086425
1218,0.9651134,0.7833626,1.1707332,0.5750024,0.3420751,4.1309204,0.0,0.22396779,0.0,0.30918527
1219,0.9666095,0.7844186,1.1716701,0.5760487,0.34307402,4.131106,0.0,0.22450694,0.0,0.30972803
1220,0.96810555,0.78547466,1.1726071,0.57709527,0.3440727,4.1312914,0.0,0.22504628,0.0,0.3102708
1221,0.9696019,0.78653085,1.1735439,0.5781418,0.34507173,4.1314774,0.0,0.2255854,0.0,0.3108135
1222,0.97109866,0.78758705,1.1744808,0.5791884,0.3460704,4.131663,0.0,0.22612482,0.0,0.31135625
1223,0.972595,0.7886431,1.1754178,0.580235,0.34706938,4.131849,0.0,0.226664,0.0,0.31189916
1224,0.9740908,0.78969926,1.1763545,0.5812814,0.3480681,4.1320343,0.0,0.2272032,0.0,0.31244192
1225,0.9755876,0.7907554,1.1772918,0.5823281,0.34906712,4.13222,0.0,0.22774258,0.0,0.31298482
1226,0.9770838,0.79181147,1.1782285,0.5833746,0.35006592,4.1324058,0.0,0.22828183,0.0,0.3135276
1227,0.9785799,0.79286754,1.1791651,0.58442104,0.35106465,4.1325912,0.0,0.22882107,0.0,0.31407028
1228,0.9800767,0.79392374,1.1801021,0.5854677,0.35206357,4.132777,0.0,0.22936022,0.0,0.3146131
1229,0.9815732,0.79497975,1.1810392,0.5865141,0.3530623,4.1329627,0.0,0.2298996,0.0,0.31515592
1230,0.9830694,0.7960359,1.1819761,0.58756065,0.3540612,4.1331487,0.0,0.23043874,0.0,0.3156986
1231,0.9845655,0.7970921,1.182913,0.5886072,0.35506004,4.133334,0.0,0.23097798,0.0,0.31624144
1232,0.9860618,0.79814816,1.1838498,0.58965385,0.35605893,4.1335196,0.0,0.23151729,0.0,0.31678432
1233,0.9875584,0.7992044,1.1847868,0.59070045,0.35705784,4.1337056,0.0,0.23205659,0.0,0.317327
1234,0.9890544,0.8002604,1.1857237,0.5917468,0.35805663,4.133891,0.0,0.23259582,0.0,0.3178698
1235,0.9905514,0.80131656,1.1866605,0.59279346,0.35905552,4.134077,0.0,0.23313507,0.0,0.3184126
1236,0.9920475,0.8023727,1.1875975,0.59383994,0.36005425,4.1342626,0.0,0.23367438,0.0,0.31895527
1237,0.9935436,0.8034287,1.1885344,0.5948864,0.3610531,4.134448,0.0,0.23421356,0.0,0.31949812
1238,0.99504006,0.8044849,1.1894712,0.5959331,0.362052,4.134634,0.0,0.2347529,0.0,0.3200409
1239,0.9965364,0.8055411,1.1904082,0.5969796,0.3630509,4.1348195,0.0,0.23529215,0.0,0.3205837
1240,0.99803233,0.8065972,1.191345,0.5980261,0.36404967,4.1350055,0.0,0.23583141,0.0,0.32112646
1241,0.99952894,0.8076531,1.192282,0.59907264,0.36504844,4.135191,0.0,0.2363706,0.0,0.32166922
1242,1.001025,0.8087094,1.193219,0.6001191,0.36604732,4.1353765,0.0,0.23690984,0.0,0.32221198
1243,1.0025222,0.8097656,1.1941558,0.6011659,0.36704627,4.1355624,0.0,0.23744914,0.0,0.32275483
1244,1.0040181,0.81082165,1.1950927,0.6022123,0.36804512,4.135748,0.0,0.23798838,0.0,0.3232976
1245,1.0055147,0.8118777,1.1960297,0.60325885,0.36904377,4.135934,0.0,0.23852766,0.0,0.32384038
1246,1.0070109,0.8129339,1.1969665,0.6043053,0.37004274,4.1361194,0.0,0.23906684,0.0,0.3243831
1247,1.0085062,0.81398976,1.1979043,0.60535234,0.3710393,4.136305,0.0,0.23960733,0.0,0.324926
1248,1.0100012,0.8150452,1.1988425,0.6063995,0.37203473,4.1364903,0.0,0.2401481,0.0,0.32546863
1249,1.0114963,0.8161008,1.1997808,0.60744673,0.37303045,4.1366763,0.0,0.24068895,0.0,0.3260113
1250,1.0129912,0.8171563,1.200719,0.60849404,0.37402603,4.136862,0.0,0.24122965,0.0,0.32655403
1251,1.0144863,0.8182118,1.201657,0.6095412,0.3750216,4.1370473,0.0,0.24177037,0.0,0.32709664
1252,1.0159808,0.81926733,1.2025954,0.61058825,0.37601706,4.137233,0.0,0.24231116,0.0,0.32763922
1253,1.0174761,0.8203231,1.2035335,0.61163557,0.37701303,4.1374183,0.0,0.24285206,0.0,0.32818195
1254,1.0189712,0.82137865,1.2044717,0.61268276,0.37800834,4.1376038,0.0,0.2433928,0.0,0.32872465
1255,1.0204662,0.8224343,1.20541,0.61373,0.37900403,4.1377897,0.0,0.24393351,0.0,0.32926738
1256,1.02196,0.8234868,1.2063487,0.6147735,0.37999701,4.1379757,0.0,0.24447191,0.0,0.3298091
1257,1.023453,0.8245391,1.2072873,0.6158167,0.38098946,4.1381617,0.0,0.24501017,0.0,0.33035067
1258,1.0249467,0.82559174,1.2082261,0.6168603,0.38198233,4.1383476,0.0,0.24554847,0.0,0.3308925
1259,1.0264401,0.8266443,1.2091649,0.61790365,0.38297504,4.1385336,0.0,0.24608693,0.0,0.33143425
1260,1.0279337,0.82769686,1.2101035,0.61894715,0.38396794,4.1387196,0.0,0.24662513,0.0,0.33197606
1261,1.0294273,0.8287495,1.2110424,0.61999065,0.38496083,4.1389055,0.0,0.24716346,0.0,0.33251768
1262,1.0309207,0.8298019,1.211981,0.6210339,0.38595352,4.1390915,0.0,0.2477018,0.0,0.33305943
1263,1.0324146,0.8308545,1.2129198,0.62207747,0.38694623,4.1392775,0.0,0.24824005,0.0,0.33360118
1264,1.0339079,0.83190703,1.2138586,0.6231209,0.38793898,4.1394634,0.0,0.24877839,0.0,0.3341429
1265,1.0354016,0.83295953,1.2147971,0.6241642,0.3889315,4.1396494,0.0,0.2493166,0.0,0.33468458
1266,1.036895,0.8340122,1.2157364,0.62520874,0.38992423,4.139836,0.0,0.24985489,0.0,0.33522648
1267,1.0383883,0.83506477,1.2166755,0.6262533,0.39091653,4.140022,0.0,0.25039306,0.0,0.33576828
1268,1.0398816,0.83611715,1.2176147,0.6272978,0.3919085,4.1402082,0.0,0.25093117,0.0,0.33631015
1269,1.0413744,0.83716977,1.2185538,0.62834245,0.39290085,4.1403947,0.0,0.2514694,0.0,0.336852
1270,1.0428679,0.83822227,1.2194929,0.6293871,0.39389327,4.1405807,0.0,0.25200748,0.0,0.33739373
1271,1.0443612,0.8392748,1.2204323,0.6304318,0.39488554,4.140767,7.83205e-05,0.25254565,0.0,0.33793572
1272,1.0458543,0.8403274,1.2213712,0.6314764,0.39587778,4.1409535,0.0009973645,0.25308388,0.0,0.33847746
1273,1.0473547,0.841383,1.2223155,0.6325244,0.39687526,4.141141,0.0019201636,0.25362545,0.0,0.33902305
1274,1.0488603,0.8424409,1.2232639,0.63357496,0.39787698,4.14133,0.0028458238,0.25416988,0.0,0.33957168
1275,1.0503664,0.84349895,1.2242124,0.6346256,0.39887857,4.1415186,0.003771484,0.25471437,0.0,0.34012043
1276,1.0518721,0.8445568,1.2251607,0.6356762,0.3998805,4.141707,0.004697144,0.25525898,0.0,0.340669
1277,1.0533781,0.84561473,1.2261091,0.6367269,0.40088215,4.141896,0.0056229234,0.25580356,0.0,0.34121767
1278,1.0548842,0.84667295,1.2270578,0.6377777,0.40188405,4.142084,0.0065487623,0.25634798,0.0,0.34176633
1279,1.0563899,0.847731,1.2280062,0.6388284,0.40288588,4.142273,0.0074745417,0.25689256,0.0,0.34231508
1280,1.0578961,0.84878886,1.2289548,0.639879,0.4038877,4.142462,0.008400142,0.25743702,0.0,0.34286374
1281,1.059402,0.84984684,1.2299031,0.6409295,0.40488923,4.1426506,0.009325922,0.25798154,0.0,0.3434124
1282,1.0609074,0.8509048,1.2308515,0.64198023,0.405891,4.142839,0.010251641,0.25852603,0.0,0.343961
1283,1.0624137,0.8519629,1.2318,0.643031,0.40689284,4.143028,0.011177361,0.2590705,0.0,0.34450972
1284,1.0639198,0.85302097,1.2327485,0.6440817,0.4078947,4.1432166,0.01210326,0.25961515,0.0,0.34505838
1285,1.0654254,0.8540788,1.2336968,0.6451323,0.4088964,4.143405,0.01302889,0.26015955,0.0,0.34560707
1286,1.0669312,0.85513663,1.2346454,0.6461829,0.40989807,4.143594,0.01395452,0.260704,0.0,0.3461558
1287,1.0684373,0.8561948,1.2355938,0.64723366,0.41089994,4.1437826,0.014880419,0.2612487,0.0,0.34670448
1288,1.0699431,0.85725284,1.2365423,0.64828414,0.41190174,4.143971,0.01580602,0.26179317,0.0,0.34725294
1289,1.0714493,0.8583108,1.2374909,0.6493349,0.41290343,4.14416,0.016731799,0.26233765,0.0,0.3478018
1290,1.0729551,0.8593689,1.2384393,0.6503857,0.41390532,4.1443486,0.017657578,0.26288217,0.0,0.34835055
1291,1.0744611,0.8604268,1.2393876,0.6514363,0.41490716,4.144537,0.018583328,0.2634267,0.0,0.34889922
1292,1.075967,0.8614848,1.2403362,0.65248704,0.41590878,4.144726,0.019508928,0.2639712,0.0,0.34944785
1293,1.0774729,0.8625428,1.2412846,0.6535376,0.41691047,4.1449146,0.020434856,0.26451573,0.0,0.34999654
1294,1.0789788,0.8636008,1.242233,0.65458834,0.4179123,4.1451035,0.021360576,0.26506022,0.0,0.3505451
1295,1.0804844,0.8646587,1.2431815,0.65563893,0.41891414,4.145292,0.022286355,0.26560473,0.0,0.351094
1296,1.0819902,0.8657166,1.2441299,0.6566896,0.41991583,4.1454806,0.023211896,0.2661491,0.0,0.35164252
1297,1.0834985,0.8667754,1.2450787,0.6577423,0.42092064,4.1456695,0.02414012,0.26669794,0.0,0.35219055
1298,1.0850067,0.86783385,1.2460275,0.658795,0.42192537,4.145858,0.025068432,0.26724666,0.0,0.35273847
1299,1.0865145,0.86889243,1.2469763,0.6598478,0.42292997,4.1460466,0.025996685,0.26779538,0.0,0.35328642
1300,1.0880225,0.869951,1.2479253,0.6609006,0.4239348,4.146235,0.026925027,0.26834404,0.0,0.35383436
1301,1.0895306,0.8710095,1.248874,0.66195333,0.42493942,4.146424,0.02785325,0.26889294,0.0,0.3543823
1302,1.0910387,0.8720681,1.2498226,0.66300607,0.4259444,4.146612,0.028781593,0.2694417,0.0,0.35493007
1303,1.0925465,0.8731267,1.2507715,0.66405886,0.426949,4.146801,0.029709756,0.26999044,0.0,0.3554781
1304,1.0940547,0.8741853,1.2517203,0.6651116,0.4279538,4.1469893,0.030638158,0.27053922,0.0,0.35602617
1305,1.0955625,0.8752438,1.252669,0.6661644,0.42895854,4.147178,0.031566292,0.27108786,0.0,0.35657403
1306,1.0970705,0.87630236,1.2536178,0.667217,0.4299632,4.147367,0.032494545,0.27163664,0.0,0.35712197
1307,1.0985787,0.877361,1.2545667,0.66826993,0.43096808,4.1475554,0.033423066,0.2721854,0.0,0.35766995
1308,1.1000867,0.87841934,1.2555153,0.66932255,0.4319727,4.147744,0.03435117,0.27273405,0.0,0.35821792
1309,1.1015944,0.8794779,1.2564642,0.6703752,0.4329775,4.1479325,0.035279334,0.27328283,0.0,0.3587657
1310,1.1031028,0.8805367,1.2574131,0.6714282,0.43398234,4.1481214,0.036207825,0.2738317,0.0,0.35931376
1311,1.1046104,0.8815951,1.2583619,0.67248094,0.43498704,4.1483097,0.03713599,0.27438033,0.0,0.35986167
1312,1.1061187,0.8826536,1.2593106,0.67353356,0.4359917,4.1484985,0.0380643,0.274929,0.0,0.36040962
1313,1.1076264,0.8837122,1.2602593,0.6745863,0.43699637,4.1486874,0.038992524,0.27547777,0.0,0.3609576
1314,1.1091347,0.8847709,1.2612082,0.6756392,0.43800133,4.1488757,0.039920986,0.27602667,0.0,0.36150563
1315,1.1106426,0.8858293,1.2621571,0.6766919,0.43900594,4.1490645,0.04084909,0.2765753,0.0,0.36205336
1316,1.1121504,0.88688785,1.2631056,0.6777445,0.4400105,4.149253,0.041777283,0.27712405,0.0,0.36260128
1317,1.1136587,0.88794655,1.2640545,0.6787975,0.44101536,4.1494417,0.042705566,0.27767286,0.0,0.36314934
1318,1.1151665,0.88900495,1.2650034,0.67985004,0.44202018,4.14963,0.04363382,0.27822167,0.0,0.3636973
1319,1.1166744,0.89006346,1.2659521,0.6809027,0.44302475,4.149819,0.0445621,0.27877024,0.0,0.36424515
1320,1.1181827,0.89112216,1.266901,0.6819556,0.44402957,4.1500077,0.045490384,0.27931902,0.0,0.36479324
1321,1.1196904,0.89218074,1.2678498,0.6830083,0.44503438,4.150196,0.046418637,0.27986783,0.0,0.36534113
1322,1.1211987,0.8932394,1.2687986,0.68406117,0.44603908,4.150385,0.04734707,0.2804166,0.0,0.36588898
1323,1.1227067,0.8942978,1.2697474,0.68511397,0.44704384,4.1505733,0.04827535,0.28096524,0.0,0.36643702
1324,1.1242145,0.89535636,1.270696,0.6861665,0.4480486,4.150762,0.049203575,0.28151405,0.0,0.36698478
1325,1.1257228,0.89641505,1.2716451,0.68721956,0.44905347,4.150951,0.050131857,0.2820628,0.0,0.36753297
1326,1.1272304,0.8974734,1.2725936,0.68827206,0.45005792,4.1511393,0.05105996,0.2826115,0.0,0.36808068
1327,1.1287388,0.89853215,1.2735425,0.68932486,0.45106298,4.1513276,0.051988393,0.2831603,0.0,0.3686289
1328,1.1302464,0.8995906,1.2744913,0.6903778,0.45206752,4.1515164,0.052916646,0.28370902,0.0,0.3691767
1329,1.1317545,0.9006491,1.2754401,0.6914304,0.45307237,4.1517053,0.05384481,0.28425783,0.0,0.36972463
1330,1.1332626,0.9017078,1.2763889,0.6924832,0.45407706,4.1518936,0.0547733,0.28480655,0.0,0.37027258
1331,1.1347704,0.90276635,1.2773377,0.6935359,0.45508182,4.1520824,0.055701464,0.2853552,0.00075265765,0.3708206
1332,1.1362789,0.903825,1.2782865,0.6945888,0.45608667,4.152271,0.056629717,0.28590396,0.0015777946,0.3713685
1333,1.137787,0.9048835,1.2792352,0.6956415,0.45709136,4.1524596,0.05755803,0.28645274,0.0024030805,0.37191644
1334,1.1392949,0.9059421,1.280184,0.69669414,0.45809606,4.1526484,0.058486342,0.2870014,0.0032279491,0.37246436
1335,1.1408026,0.90700054,1.2811328,0.697747,0.45910078,4.152837,0.059414446,0.28755027,0.0040529966,0.3730122
1336,1.1423106,0.9080591,1.2820817,0.69879985,0.46010563,4.1530256,0.06034279,0.28809902,0.0048781037,0.37356028
1337,1.1438189,0.9091177,1.2830305,0.69985247,0.4611104,4.153214,0.06127104,0.28864774,0.005703211,0.37410825
1338,1.1453267,0.9101763,1.2839792,0.70090526,0.46211502,4.153403,0.062199295,0.2891965,0.006528139,0.3746562
1339,1.146835,0.9112349,1.284928,0.70195806,0.4631197,4.153591,0.06312764,0.2897453,0.007353306,0.3752041
1340,1.1483428,0.9122933,1.2858768,0.7030108,0.46412447,4.15378,0.06405589,0.290294,0.0081783235,0.37575197
1341,1.1498507,0.91335195,1.2868255,0.7040634,0.46512914,4.1539683,0.06498426,0.29084268,0.00900352,0.37629995
1342,1.1513586,0.9144105,1.2877744,0.7051162,0.46613395,4.154157,0.06591231,0.29139143,0.009828627,0.37684783
1343,1.1528658,0.915469,1.2887242,0.7061657,0.4671356,4.1543455,0.06683463,0.29194108,0.010648757,0.37739474
1344,1.154372,0.9165273,1.289674,0.7072146,0.46813655,4.154534,0.067756176,0.29249075,0.011468351,0.3779415
1345,1.155879,0.9175859,1.2906239,0.7082635,0.46913782,4.154722,0.068677604,0.2930405,0.012288094,0.3784883
1346,1.1573857,0.91864425,1.2915739,0.70931256,0.47013897,4.1549106,0.06959921,0.2935901,0.013107449,0.37903512
1347,1.1588922,0.9197027,1.2925239,0.7103615,0.47114003,4.155099,0.07052064,0.29413986,0.013927132,0.37958193
1348,1.1603991,0.9207612,1.2934737,0.71141046,0.4721413,4.1552873,0.07144219,0.2946895,0.014746845,0.38012862
1349,1.1619055,0.92181945,1.2944235,0.71245927,0.47314236,4.155475,0.072363585,0.29523915,0.015566409,0.38067535
