,Reg3b,Reg3g,Apoa1,Guca2b,Zg16,Rpl37,Rpl37a,Oat,Rps28,Rps21
991,2.0831046,1.8543973,0.97682893,0.5157605,0.55300397,3.0458357,3.1935868,2.2850661,2.0187883,1.9698459
992,2.0846024,1.8554935,0.9772909,0.5160302,0.5532962,3.045647,3.1933901,2.2849042,2.018587,1.96965
993,2.086101,1.85659,0.97775334,0.5162996,0.5535883,3.0454578,3.193193,2.284742,2.0183856,1.9694542
994,2.0875983,1.8576864,0.9782155,0.5165693,0.55388045,3.0452693,3.1929963,2.2845802,2.0181844,1.9692584
995,2.089096,1.8587825,0.97867775,0.5168389,0.55417264,3.0450804,3.1927993,2.2844183,2.0179834,1.9690624
996,2.090594,1.8598788,0.9791399,0.5171085,0.5544648,3.0448914,3.1926026,2.2842565,2.0177817,1.9688666
997,2.0920956,1.8609782,0.979606,0.5173813,0.5547591,3.0447035,3.1924062,2.284092,2.0175812,1.9686688
998,2.0935993,1.8620791,0.98007363,0.5176555,0.55505437,3.044516,3.1922102,2.283926,2.0173812,1.9684699
999,2.0951028,1.86318,0.98054105,0.5179293,0.5553498,3.0443287,3.1920142,2.2837603,2.017181,1.968271
1000,2.0966065,1.8642809,0.9810089,0.51820326,0.55564487,3.0441413,3.191818,2.2835946,2.0169806,1.9680722
1001,2.0981102,1.8653821,0.9814764,0.5184779,0.55594045,3.043954,3.1916218,2.2834287,2.0167804,1.9678733
1002,2.0996137,1.866483,0.9819443,0.51875186,0.55623555,3.0437665,3.1914258,2.283263,2.01658,1.9676745
1003,2.101117,1.867584,0.982412,0.51902574,0.5565309,3.0435793,3.1912293,2.2830973,2.0163798,1.9674757
1004,2.1026206,1.868685,0.98287964,0.5193,0.55682623,3.0433917,3.1910334,2.2829316,2.0161796,1.9672768
1005,2.1041248,1.8697859,0.9833474,0.51957405,0.5571217,3.0432043,3.1908374,2.2827656,2.0159793,1.967078
1006,2.1056275,1.8708868,0.9838146,0.51984817,0.5574168,3.043017,3.1906412,2.2826,2.015779,1.9668792
1007,2.107131,1.8719877,0.9842825,0.5201226,0.5577122,3.0428295,3.1904454,2.2824342,2.0155787,1.9666802
1008,2.108635,1.8730888,0.98475015,0.52039665,0.5580074,3.0426424,3.190249,2.2822685,2.0153785,1.9664812
1009,2.1101384,1.8741897,0.9852179,0.52067065,0.5583027,3.0424547,3.190053,2.2821028,2.0151782,1.9662826
1010,2.1116416,1.8752904,0.98568547,0.5209447,0.55859816,3.0422676,3.189857,2.281937,2.0149782,1.9660836
1011,2.1131454,1.8763914,0.98615354,0.5212188,0.5588934,3.04208,3.1896605,2.2817712,2.014778,1.965885
1012,2.114649,1.8774924,0.98662126,0.52149296,0.55918884,3.0418925,3.1894646,2.2816052,2.0145774,1.9656861
1013,2.1161425,1.8785913,0.987085,0.5217659,0.55948263,3.0417063,3.1892688,2.2814422,2.0143762,1.9654858
1014,2.117621,1.8796871,0.98754334,0.5220372,0.5597743,3.0415223,3.1890738,2.2812824,2.0141728,1.9652836
1015,2.1190987,1.8807825,0.9880012,0.5223082,0.560066,3.0413384,3.1888788,2.2811232,2.0139692,1.9650815
1016,2.1205773,1.8818785,0.9884598,0.5225793,0.5603576,3.041154,3.188684,2.2809634,2.0137658,1.964879
1017,2.122055,1.882974,0.98891795,0.5228509,0.5606492,3.0409698,3.188489,2.2808042,2.0135624,1.9646769
1018,2.1235435,1.8840822,0.9893745,0.5231232,0.5609418,3.0407846,3.1882937,2.280645,2.013358,1.964474
1019,2.1250422,1.8852028,0.98982936,0.52339756,0.5612354,3.0405989,3.1880987,2.2804859,2.0131536,1.9642701
1020,2.1265407,1.8863232,0.99028414,0.5236715,0.561529,3.0404131,3.1879032,2.280327,2.0129485,1.9640664
1021,2.1280396,1.887444,0.9907389,0.5239456,0.5618228,3.0402274,3.187708,2.2801678,2.0127437,1.9638625
1022,2.129538,1.8885643,0.99119365,0.52421975,0.56211627,3.0400414,3.1875126,2.2800088,2.0125391,1.9636588
1023,2.1310365,1.8896846,0.9916487,0.5244935,0.5624107,3.0398555,3.1873171,2.27985,2.0123343,1.9634545
1024,2.1325364,1.8908055,0.99210536,0.5247691,0.5627085,3.0396686,3.1871204,2.2796922,2.0121295,1.9632475
1025,2.1340373,1.8919282,0.99256164,0.52504486,0.5630052,3.0394816,3.1869242,2.2795348,2.0119252,1.96304
1026,2.1355393,1.8930494,0.99301827,0.52532125,0.56330156,3.039294,3.186727,2.2793787,2.0117211,1.962832
1027,2.1370437,1.8941699,0.99347657,0.52559906,0.56359774,3.0391052,3.1865284,2.2792234,2.0115173,1.9626228
1028,2.1385489,1.895291,0.9939346,0.5258769,0.5638938,3.038916,3.18633,2.2790675,2.0113132,1.9624135
1029,2.1400533,1.8964114,0.9943926,0.52615464,0.5641901,3.0387273,3.1861315,2.278912,2.0111089,1.9622045
1030,2.1415575,1.8975321,0.99485075,0.5264324,0.564486,3.038538,3.185933,2.2787566,2.0109048,1.9619954
1031,2.1430619,1.8986527,0.99530894,0.5267101,0.5647824,3.0383492,3.1857345,2.2786012,2.0107007,1.9617864
1032,2.1445665,1.8997734,0.99576724,0.52698815,0.5650786,3.03816,3.1855361,2.2784457,2.0104966,1.9615772
1033,2.146071,1.9008937,0.996225,0.52726567,0.5653747,3.037971,3.1853378,2.2782903,2.0102923,1.9613682
1034,2.147572,1.9020098,0.99668014,0.52754027,0.5656707,3.0377817,3.1851401,2.2781367,2.0100884,1.9611593
1035,2.1490736,1.9031264,0.9971353,0.52781475,0.56596726,3.0375926,3.1849425,2.2779834,2.0098844,1.9609506
1036,2.1505747,1.9042423,0.99759024,0.52808934,0.5662635,3.037403,3.1847446,2.27783,2.0096805,1.9607419
1037,2.1520758,1.9053584,0.99804544,0.5283642,0.5665599,3.037214,3.184547,2.2776763,2.0094764,1.9605331
1038,2.1535776,1.9064747,0.9985006,0.5286388,0.56685597,3.0370247,3.1843495,2.2775228,2.0092723,1.9603243
1039,2.1550786,1.9075909,0.9989561,0.5289135,0.5671524,3.0368352,3.1841514,2.2773693,2.0090685,1.9601158
1040,2.1565795,1.9087061,0.99940956,0.52918726,0.56744844,3.036646,3.1839545,2.2772155,2.0088644,1.959907
1041,2.1580758,1.9098144,0.9998559,0.5294545,0.5677429,3.0364552,3.183761,2.277062,2.0086594,1.9597012
1042,2.1595716,1.9109222,1.0003016,0.52972203,0.5680374,3.0362651,3.1835675,2.2769084,2.0084546,1.9594951
1043,2.161068,1.9120303,1.0007483,0.52998984,0.5683321,3.0360744,3.1833737,2.2767546,2.0082498,1.9592888
1044,2.162564,1.9131384,1.0011942,0.5302572,0.5686265,3.0358841,3.18318,2.2766008,2.008045,1.9590826
1045,2.1640604,1.9142467,1.0016402,0.5305249,0.568921,3.035694,3.1829867,2.2764473,2.0078402,1.9588767
1046,2.1655567,1.9153545,1.0020864,0.5307923,0.5692155,3.0355031,3.182793,2.2762933,2.007635,1.9586706
1047,2.1670527,1.9164627,1.0025327,0.5310601,0.5695102,3.0353131,3.1825995,2.2761397,2.0074303,1.9584643
1048,2.1685493,1.9175708,1.0029788,0.5313275,0.5698046,3.0351226,3.182406,2.275986,2.0072258,1.9582584
1049,2.1700444,1.918678,1.0034232,0.53159404,0.5700993,3.0349326,3.1822128,2.2758322,2.0070212,1.958053
1050,2.1715395,1.9197855,1.0038674,0.53186053,0.57039404,3.0347428,3.18202,2.275678,2.006817,1.9578478
1051,2.1730344,1.9208926,1.0043116,0.5321269,0.5706886,3.034553,3.181827,2.2755241,2.006613,1.9576428
1052,2.1745296,1.9219997,1.0047557,0.5323933,0.57098347,3.0343633,3.1816344,2.2753704,2.0064087,1.9574378
1053,2.1760244,1.9231069,1.0051997,0.5326599,0.57127815,3.0341735,3.1814413,2.275216,2.0062046,1.9572326
1054,2.1775198,1.9242142,1.005644,0.53292596,0.57157284,3.033984,3.1812487,2.2750623,2.0060008,1.9570276
1055,2.1790147,1.9253213,1.0060878,0.5331925,0.5718676,3.0337942,3.1810558,2.2749083,2.0057964,1.9568224
1056,2.1805098,1.9264286,1.0065318,0.53345895,0.5721624,3.0336044,3.180863,2.2747543,2.0055923,1.9566174
1057,2.1820045,1.9275355,1.0069761,0.53372526,0.5724572,3.0334148,3.1806703,2.2746003,2.0053883,1.9564123
1058,2.1834998,1.9286427,1.0074203,0.5339915,0.5727519,3.033225,3.1804774,2.2744465,2.0051842,1.9562073
1059,2.1849952,1.9297501,1.0078646,0.5342578,0.57304657,3.0330353,3.1802845,2.2742922,2.00498,1.9560022
1060,2.18649,1.9308573,1.0083088,0.5345242,0.5733412,3.0328455,3.1800916,2.2741382,2.004776,1.955797
1061,2.187985,1.9319644,1.0087528,0.5347904,0.57363594,3.0326557,3.1798987,2.2739844,2.004572,1.955592
1062,2.1894803,1.9330719,1.0091968,0.5350572,0.57393074,3.0324662,3.179706,2.2738302,2.0043678,1.955387
1063,2.1909752,1.934179,1.009641,0.5353233,0.5742254,3.0322764,3.1795132,2.2736764,2.0041633,1.9551816
1064,2.19247,1.9352858,1.010085,0.5355898,0.57452023,3.0320868,3.1793203,2.2735224,2.0039594,1.9549768
1065,2.1939652,1.9363931,1.0105293,0.53585625,0.5748148,3.031897,3.1791275,2.2733684,2.0037553,1.9547718
1066,2.1954603,1.9375004,1.0109735,0.53612256,0.57510984,3.0317073,3.1789346,2.2732146,2.003551,1.9545665
1067,2.1969552,1.9386075,1.0114176,0.5363889,0.5754042,3.0315175,3.178742,2.2730603,2.003347,1.9543614
1068,2.1984503,1.9397147,1.0118616,0.5366553,0.57569915,3.0313277,3.1785493,2.2729065,2.0031428,1.9541564
1069,2.1999452,1.9408216,1.0123059,0.53692174,0.57599384,3.0311382,3.1783562,2.2727525,2.0029387,1.9539514
1070,2.2014408,1.9419291,1.0127501,0.53718823,0.5762886,3.0309482,3.1781635,2.2725985,2.0027344,1.9537462
1071,2.202936,1.9430363,1.0131941,0.5374546,0.5765834,3.0307586,3.1779704,2.2724442,2.0025303,1.953541
1072,2.2044349,1.9441512,1.01364,0.5377216,0.5768788,3.0305672,3.1777751,2.2722886,2.0023239,1.9533372
1073,2.205941,1.9452783,1.014089,0.5379894,0.5771754,3.0303726,3.177576,2.2721303,2.0021133,1.953136
1074,2.2074473,1.9464058,1.0145395,0.5382588,0.5774728,3.030178,3.1773767,2.2719707,2.0019035,1.9529352
1075,2.2089548,1.9475336,1.0149913,0.53852934,0.5777708,3.029984,3.1771777,2.2718108,2.0016942,1.9527353
1076,2.210462,1.9486613,1.0154432,0.5388,0.5780686,3.0297897,3.1769788,2.2716508,2.0014844,1.9525354
1077,2.2119691,1.949789,1.0158949,0.5390706,0.57836676,3.0295954,3.1767802,2.2714906,2.001275,1.9523357
1078,2.2134762,1.950917,1.0163469,0.53934145,0.57866466,3.029401,3.1765814,2.2713304,2.0010657,1.9521359
1079,2.214984,1.9520448,1.0167987,0.53961176,0.57896274,3.029207,3.1763825,2.2711704,2.0008562,1.951936
1080,2.216491,1.9531726,1.0172503,0.5398823,0.57926065,3.0290122,3.1761835,2.2710104,2.0006468,1.9517362
1081,2.217998,1.9543002,1.0177021,0.54015297,0.5795586,3.0288181,3.1759846,2.2708502,2.0004373,1.9515362
1082,2.2195053,1.9554281,1.0181541,0.5404237,0.5798567,3.0286238,3.175786,2.2706904,2.0002277,1.9513365
1083,2.221013,1.956556,1.018606,0.5406945,0.58015466,3.0284295,3.1755872,2.27053,2.0000186,1.9511366
1084,2.22252,1.9576839,1.019058,0.54096514,0.5804526,3.0282352,3.1753879,2.27037,1.999809,1.9509368
1085,2.224027,1.9588115,1.0195098,0.5412358,0.5807506,3.028041,3.1751893,2.2702098,1.9995995,1.950737
1086,2.2255342,1.9599392,1.0199617,0.54150635,0.58104867,3.0278463,3.1749904,2.2700498,1.9993901,1.9505371
1087,2.2270417,1.9610672,1.0204136,0.541777,0.58134663,3.0276523,3.1747916,2.2698898,1.9991806,1.9503373
1088,2.2285485,1.9621949,1.0208652,0.54204786,0.5816447,3.0274577,3.1745925,2.2697296,1.998971,1.9501375
1089,2.230056,1.9633226,1.021317,0.54231834,0.58194274,3.0272636,3.1743937,2.2695696,1.9987615,1.9499378
1090,2.2315633,1.9644506,1.021769,0.5425887,0.5822406,3.0270693,3.174195,2.2694094,1.9985523,1.9497377
1091,2.2330706,1.9655783,1.0222208,0.5428597,0.5825387,3.0268748,3.173996,2.2692494,1.9983428,1.949538
1092,2.234581,1.966708,1.0226717,0.5431294,0.58283985,3.026681,3.1737962,2.269087,1.998132,1.9493377
1093,2.2360911,1.9678383,1.023123,0.5433991,0.5831414,3.0264869,3.1735961,2.2689247,1.9979212,1.949137
1094,2.2376013,1.9689682,1.0235739,0.5436688,0.58344257,3.0262928,3.173396,2.2687626,1.9977105,1.9489365
1095,2.239112,1.9700981,1.0240252,0.54393864,0.58374417,3.026099,3.1731963,2.2686,1.9974997,1.9487362
1096,2.240623,1.9712286,1.0244764,0.54420847,0.58404547,3.0259047,3.172996,2.2684379,1.9972887,1.9485356
1097,2.242133,1.9723582,1.0249276,0.5444784,0.584347,3.025711,3.1727962,2.2682755,1.9970781,1.9483352
1098,2.2436435,1.9734881,1.0253786,0.54474777,0.5846484,3.0255167,3.1725962,2.2681134,1.9968672,1.9481347
1099,2.2451537,1.9746184,1.0258298,0.5450179,0.58494973,3.025323,3.1723962,2.267951,1.9966562,1.947934
1100,2.2466643,1.9757484,1.0262809,0.5452876,0.5852511,3.025129,3.172196,2.2677886,1.9964455,1.9477336
1101,2.2481747,1.9768786,1.0267318,0.5455573,0.5855527,3.024935,3.171996,2.2676263,1.9962347,1.9475331
1102,2.2496853,1.9780086,1.0271832,0.545827,0.585854,3.024741,3.1717958,2.2674642,1.9960237,1.9473326
1103,2.2511954,1.9791384,1.027634,0.54609656,0.5861554,3.024547,3.171596,2.2673016,1.995813,1.9471322
1104,2.2527058,1.9802685,1.028085,0.5463663,0.5864568,3.024353,3.1713963,2.2671394,1.9956023,1.9469316
1105,2.2542164,1.9813987,1.0285364,0.5466366,0.58675826,3.024159,3.171196,2.2669773,1.9953914,1.9467311
1106,2.2557268,1.9825284,1.0289875,0.54690605,0.5870598,3.0239651,3.170996,2.266815,1.9951805,1.9465306
1107,2.2572072,1.9836382,1.0294307,0.54717237,0.58736736,3.0237708,3.1707945,2.2666597,1.9949672,1.9463292
1108,2.2586803,1.984743,1.0298729,0.5474378,0.5876767,3.0235758,3.1705928,2.2665062,1.9947532,1.9461273
1109,2.2601535,1.9858478,1.0303142,0.5477034,0.58798575,3.0233815,3.170391,2.2663527,1.9945393,1.9459257
1110,2.261627,1.9869528,1.0307565,0.54796886,0.58829516,3.0231872,3.1701891,2.2661994,1.9943254,1.9457239
1111,2.2631001,1.9880574,1.031198,0.5482344,0.5886042,3.0229926,3.1699874,2.2660458,1.9941114,1.9455222
1112,2.2645733,1.9891621,1.0316398,0.54849994,0.58891344,3.022798,3.1697857,2.265892,1.9938974,1.9453204
1113,2.2660465,1.9902673,1.0320816,0.5487655,0.5892227,3.0226035,3.169584,2.2657387,1.9936836,1.9451188
1114,2.2675202,1.9913723,1.0325235,0.5490313,0.5895321,3.022409,3.169382,2.265585,1.9934694,1.9449171
1115,2.2689934,1.9924768,1.0329654,0.5492967,0.58984125,3.0222144,3.1691804,2.2654316,1.9932556,1.9447153
1116,2.2704666,1.9935818,1.0334072,0.54956204,0.5901505,3.0220199,3.1689787,2.265278,1.9930415,1.9445136
1117,2.2719398,1.9946866,1.0338489,0.54982764,0.5904596,3.0218253,3.168777,2.2651246,1.9928278,1.9443119
1118,2.2734132,1.9957914,1.0342906,0.550093,0.5907688,3.021631,3.1685753,2.264971,1.9926137,1.9441102
1119,2.2748866,1.9968963,1.0347323,0.5503585,0.59107804,3.0214365,3.1683733,2.2648175,1.9923997,1.9439083
1120,2.2763596,1.998001,1.0351741,0.55062413,0.59138715,3.021242,3.1681714,2.264664,1.9921856,1.9437068
1121,2.277833,1.9991059,1.0356159,0.55088955,0.5916964,3.0210474,3.1679697,2.2645104,1.9919717,1.9435049
1122,2.2793064,2.0002108,1.0360578,0.5511551,0.5920057,3.0208526,3.167768,2.2643569,1.9917578,1.9433031
1123,2.2807794,2.0013156,1.0364995,0.5514206,0.59231496,3.0206585,3.167566,2.2642035,1.9915439,1.9431014
1124,2.2822526,2.0024204,1.0369413,0.55168647,0.5926241,3.020464,3.1673646,2.26405,1.9913299,1.9428998
1125,2.2837262,2.0035253,1.0373828,0.5519517,0.5929333,3.0202694,3.1671624,2.2638965,1.991116,1.942698
1126,2.2851996,2.00463,1.037825,0.5522172,0.5932426,3.0200748,3.166961,2.2637427,1.9909021,1.9424963
1127,2.2866726,2.005735,1.0382667,0.5524831,0.5935518,3.0198803,3.1667593,2.2635894,1.9906881,1.9422946
1128,2.2881463,2.0068398,1.0387084,0.55274814,0.59386104,3.0196857,3.1665573,2.2634358,1.9904737,1.9420929
1129,2.2896187,2.0079446,1.0391501,0.55301386,0.5941702,3.0194914,3.1663556,2.2632823,1.9902601,1.9418912
1130,2.2910924,2.0090492,1.039592,0.5532794,0.5944794,3.019297,3.1661537,2.2631288,1.9900461,1.9416894
1131,2.2925658,2.0101545,1.0400336,0.5535448,0.5947888,3.0191026,3.1659522,2.2629752,1.9898322,1.9414877
1132,2.2940388,2.011259,1.040476,0.5538105,0.5950979,3.0189078,3.1657503,2.2628217,1.9896181,1.9412861
1133,2.295526,2.0123808,1.040932,0.55407953,0.5954195,3.0187125,3.165544,2.2626636,1.9894048,1.9410813
1134,2.2970138,2.013504,1.0413897,0.5543492,0.5957426,3.0185165,3.165337,2.2625048,1.9891914,1.940876
1135,2.298502,2.0146277,1.0418472,0.55461884,0.5960652,3.018321,3.1651304,2.262346,1.988978,1.9406707
1136,2.2999892,2.015751,1.0423074,0.55488884,0.59638834,3.018126,3.1649241,2.2621882,1.9887642,1.9404668
1137,2.301476,2.0168743,1.0427723,0.55515885,0.596712,3.0179315,3.1647189,2.262031,1.9885494,1.9402643
1138,2.302963,2.0179975,1.0432365,0.55542934,0.5970357,3.0177374,3.1645133,2.261874,1.9883344,1.9400619
1139,2.3044496,2.0191207,1.0437015,0.55569947,0.5973593,3.0175428,3.1643083,2.261717,1.9881195,1.9398594
1140,2.3059366,2.0202441,1.044166,0.55596983,0.59768295,3.0173488,3.164103,2.26156,1.9879044,1.939657
1141,2.307423,2.0213673,1.0446308,0.55623996,0.59800655,3.0171542,3.1638978,2.261403,1.9876895,1.9394544
1142,2.30891,2.0224905,1.0450956,0.5565103,0.59833026,3.0169601,3.1636925,2.2612462,1.9874747,1.9392523
1143,2.3103964,2.023614,1.04556,0.55678046,0.5986538,3.0167658,3.1634872,2.2610893,1.9872594,1.9390497
1144,2.3118832,2.024737,1.0460246,0.5570509,0.59897757,3.0165715,3.163282,2.2609324,1.9870446,1.9388471
1145,2.3133707,2.0258608,1.0464894,0.5573213,0.59930134,3.016377,3.1630769,2.260775,1.9868295,1.9386448
1146,2.3148625,2.0269868,1.0469558,0.5575954,0.59962654,3.0161815,3.1628714,2.2606168,1.9866145,1.9384421
1147,2.316354,2.028113,1.0474216,0.55786914,0.5999515,3.015986,3.1626663,2.2604585,1.9863994,1.9382396
1148,2.3178453,2.0292387,1.0478874,0.5581428,0.6002768,3.0157905,3.1624613,2.2603002,1.9861841,1.9380369
1149,2.3193378,2.0303648,1.048354,0.5584171,0.60060185,3.015595,3.1622562,2.2601416,1.9859691,1.9378341
1150,2.3208292,2.0314908,1.0488204,0.55869037,0.6009268,3.0153997,3.1620512,2.2599835,1.985754,1.9376317
1151,2.3223238,2.032619,1.0492873,0.55896515,0.6012523,3.015203,3.1618452,2.259825,1.9855382,1.9374285
1152,2.3238416,2.0337658,1.0497609,0.5592456,0.6015778,3.0150006,3.161632,2.2596672,1.9853194,1.9372183
1153,2.3253598,2.0349123,1.0502348,0.5595262,0.6019033,3.0147977,3.1614187,2.2595093,1.9851002,1.9370085
1154,2.326878,2.0360591,1.0507088,0.55980647,0.602229,3.0145955,3.1612053,2.2593515,1.984881,1.9367986
1155,2.328393,2.0371957,1.0511754,0.56008965,0.6025436,3.0143974,3.1609917,2.2591991,1.9846545,1.936589
1156,2.3299074,2.0383306,1.05164,0.56037295,0.60285646,3.0142002,3.1607783,2.2590482,1.984427,1.9363796
1157,2.3314216,2.0394654,1.0521052,0.5606565,0.6031694,3.014003,3.1605647,2.2588968,1.9841993,1.9361699
1158,2.3329358,2.0405998,1.0525705,0.5609399,0.6034822,3.0138059,3.1603513,2.2587457,1.9839716,1.9359603
1159,2.3344512,2.041735,1.0530355,0.56122375,0.6037955,3.0136087,3.1601377,2.2585938,1.9837434,1.9357507
1160,2.3359027,2.0428286,1.0535024,0.56150633,0.60409486,3.0134137,3.1599247,2.2584422,1.9835184,1.9355427
1161,2.3373437,2.0439146,1.0539691,0.56178844,0.60439163,3.013219,3.159712,2.2582908,1.9832935,1.9353354
1162,2.3387842,2.0450006,1.0544357,0.562071,0.6046886,3.0130248,3.1594992,2.2581391,1.983069,1.9351279
1163,2.3402257,2.046087,1.0549026,0.56235343,0.6049856,3.0128303,3.1592865,2.2579877,1.9828441,1.9349205
1164,2.3416667,2.047173,1.0553691,0.5626358,0.6052825,3.0126355,3.1590738,2.257836,1.9826193,1.9347131
1165,2.3431087,2.048259,1.0558362,0.5629186,0.6055807,3.0124416,3.1588614,2.257684,1.9823948,1.934506
1166,2.344564,2.0493553,1.0563004,0.5632003,0.60588217,3.0122466,3.1586492,2.2575288,1.9821699,1.9343007
1167,2.3460233,2.0504541,1.0567639,0.5634818,0.60618347,3.012051,3.1584373,2.257373,1.9819442,1.9340959
1168,2.3474822,2.0515532,1.0572274,0.56376284,0.60648507,3.0118558,3.1582246,2.2572174,1.9817188,1.9338908
1169,2.348941,2.052652,1.0576909,0.5640441,0.60678643,3.0116603,3.1580129,2.2570617,1.9814936,1.933686
1170,2.3504002,2.0537508,1.0581541,0.56432545,0.60708785,3.0114653,3.1578004,2.256906,1.9812679,1.933481
1171,2.351859,2.0548496,1.0586178,0.5646068,0.6073893,3.01127,3.1575882,2.2567503,1.9810426,1.933276
1172,2.3533177,2.0559487,1.0590811,0.5648881,0.6076909,3.0110748,3.157376,2.2565947,1.9808173,1.9330713
1173,2.354777,2.0570476,1.0595448,0.5651698,0.6079923,3.0108793,3.1571639,2.256439,1.980592,1.9328663
1174,2.356236,2.0581465,1.0600079,0.5654508,0.6082937,3.010684,3.1569517,2.2562833,1.9803663,1.9326613
1175,2.3576946,2.059245,1.0604715,0.5657323,0.60859525,3.0104885,3.1567395,2.2561276,1.980141,1.9324565
1176,2.3591533,2.0603442,1.0609345,0.56601346,0.6088967,3.0102935,3.1565275,2.255972,1.9799157,1.9322516
1177,2.3606124,2.061443,1.0613981,0.5662947,0.60919803,3.010098,3.156315,2.2558162,1.9796903,1.9320467
1178,2.3620725,2.0625424,1.0618622,0.566576,0.6095005,3.0099027,3.1561031,2.2556608,1.9794649,1.9318414
1179,2.363534,2.0636418,1.0623262,0.5668566,0.6098043,3.009708,3.1558912,2.255506,1.97924,1.9316366
1180,2.3650026,2.0647497,1.0627928,0.5671347,0.6101073,3.00951,3.1556752,2.25535,1.9790096,1.9314299
1181,2.3664768,2.0658658,1.0632625,0.5674103,0.61040944,3.0093102,3.1554558,2.2551932,1.9787753,1.9312217
1182,2.3679514,2.0669818,1.0637317,0.5676856,0.6107116,3.00911,3.1552365,2.2550364,1.9785404,1.9310136
1183,2.3694253,2.0680978,1.0642011,0.56796104,0.61101395,3.00891,3.1550174,2.2548795,1.9783058,1.9308054
1184,2.3709,2.0692134,1.0646703,0.56823653,0.61131597,3.00871,3.1547978,2.2547228,1.9780712,1.9305975
1185,2.3723745,2.0703297,1.0651398,0.56851226,0.61161834,3.0085096,3.1545784,2.254566,1.9778366,1.9303894
1186,2.3738494,2.0714457,1.0656091,0.56878793,0.6119206,3.0083096,3.154359,2.2544093,1.977602,1.930181
1187,2.3753233,2.0725613,1.0660784,0.56906337,0.6122229,3.0081098,3.15414,2.2542522,1.9773673,1.929973
1188,2.3767977,2.0736775,1.0665476,0.5693388,0.612525,3.0079093,3.1539204,2.2540956,1.9771328,1.929765
1189,2.378272,2.0747933,1.0670173,0.5696141,0.6128274,3.0077095,3.153701,2.2539387,1.9768982,1.9295566
1190,2.3797464,2.0759094,1.0674863,0.5698898,0.6131294,3.0075092,3.153482,2.2537818,1.9766634,1.9293486
1191,2.381221,2.0770254,1.0679556,0.5701652,0.61343175,3.0073094,3.1532624,2.253625,1.9764289,1.9291403
1192,2.382671,2.0781264,1.0684159,0.570435,0.6137265,3.0071135,3.1530464,2.2534728,1.9761984,1.9289343
1193,2.3840892,2.0792081,1.0688641,0.57069755,0.6140111,3.0069232,3.1528342,2.2533267,1.9759731,1.9287311
1194,2.385507,2.0802898,1.0693121,0.5709598,0.61429584,3.0067332,3.152622,2.2531803,1.9757476,1.9285277
1195,2.3869252,2.0813713,1.0697602,0.5712219,0.61458075,3.006543,3.1524098,2.253034,1.9755225,1.9283246
1196,2.3883433,2.0824533,1.0702084,0.5714844,0.61486524,3.006353,3.1521978,2.252888,1.9752971,1.9281211
1197,2.3897617,2.0835347,1.0706563,0.5717467,0.61515,3.0061626,3.1519856,2.2527418,1.9750719,1.9279177
1198,2.3911793,2.0846162,1.0711045,0.572009,0.6154347,3.0059726,3.1517737,2.2525957,1.9748467,1.9277143
1199,2.3925974,2.0856981,1.0715526,0.5722715,0.6157194,3.0057824,3.1515615,2.2524495,1.9746213,1.9275112
1200,2.3940153,2.0867796,1.0720005,0.57253337,0.616004,3.0055923,3.1513493,2.2523031,1.9743961,1.9273078
1201,2.3954337,2.0878613,1.0724487,0.57279617,0.6162889,3.005402,3.1511374,2.2521572,1.9741709,1.9271045
1202,2.3968513,2.0889428,1.0728966,0.5730583,0.6165734,3.005212,3.1509252,2.2520108,1.9739454,1.9269011
1203,2.3982685,2.0900226,1.0733442,0.5733196,0.6168581,3.0050225,3.1507132,2.2518647,1.9737204,1.9266982
1204,2.3996835,2.0910969,1.0737894,0.5735783,0.6171428,3.0048344,3.1505027,2.2517173,1.9734964,1.9264959
1205,2.4011,2.092173,1.074235,0.5738371,0.6174277,3.0046463,3.1502917,2.2515705,1.9732723,1.9262936
1206,2.4025283,2.0932612,1.0746863,0.57409894,0.61771536,3.0044565,3.1500788,2.2514246,1.9730474,1.92609
1207,2.4039567,2.0943491,1.0751364,0.57436097,0.6180032,3.004267,3.1498656,2.2512789,1.9728223,1.9258863
1208,2.405385,2.0954375,1.0755877,0.5746229,0.61829084,3.0040772,3.149653,2.251133,1.9725974,1.9256823
1209,2.4068136,2.0965257,1.0760386,0.57488453,0.61857855,3.0038877,3.1494398,2.2509873,1.9723727,1.9254788
1210,2.408242,2.0976138,1.0764897,0.5751466,0.61886626,3.0036979,3.149227,2.2508416,1.9721476,1.925275
1211,2.4096704,2.0987022,1.0769405,0.5754086,0.619154,3.0035083,3.149014,2.2506957,1.9719224,1.9250712
1212,2.411099,2.09979,1.0773914,0.57567036,0.61944157,3.0033188,3.148801,2.25055,1.9716976,1.9248674
1213,2.4125276,2.1008787,1.0778422,0.57593244,0.6197293,3.003129,3.148588,2.2504041,1.9714726,1.9246638
1214,2.4139557,2.1019666,1.0782933,0.57619435,0.62001693,3.0029395,3.148375,2.2502584,1.9712477,1.92446
1215,2.415384,2.1030545,1.0787442,0.5764561,0.6203045,3.00275,3.1481621,2.2501128,1.9710228,1.9242563
1216,2.4168127,2.1041431,1.079195,0.5767183,0.6205925,3.0025601,3.1479492,2.2499669,1.9707978,1.9240526
1217,2.418241,2.1052313,1.0796459,0.57698005,0.62088,3.0023704,3.147736,2.2498212,1.9705728,1.923849
